gameid,date,league,opp_team,name,team,H_A,team_gf,team_ga,ev_goal_count,pp_goal_count,sh_goal_count,en_goal_count,other_goal_count,ev_firstassist_count,pp_firstassist_count,sh_firstassist_count,en_firstassist_count,other_firstassist_count,ev_secondassist_count,pp_secondassist_count,sh_secondassist_count,en_secondassist_count,other_secondassist_count,shots,shots_on,gf_count,ga_count,pen_count,faceoff_wins,faceoff_losses,pim
1018019,2021-10-16,whl,WPG,Ryker Evans,REG,A,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,0,1,0,0,2
1018019,2021-10-16,whl,WPG,Drew Englot,REG,A,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0
1018019,2021-10-16,whl,WPG,Tanner Howe,REG,A,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1018019,2021-10-16,whl,WPG,Layton Feist,REG,A,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0
1018019,2021-10-16,whl,WPG,Braxton Whitehead,REG,A,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
1018019,2021-10-16,whl,WPG,Connor Bedard,REG,A,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,8,13,0
28776,2021-10-16,lhjmq,MON,Cole Larkin,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2
28776,2021-10-16,lhjmq,MON,Noah Ryan,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,2,2
28776,2021-10-16,lhjmq,MON,Riley Kidney,BAT,H,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,21,9,0
28776,2021-10-16,lhjmq,MON,Liam Kidney,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,2
28776,2021-10-16,lhjmq,MON,Dylan Andrews,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,3,0
28776,2021-10-16,lhjmq,MON,Jacob Melanson,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,0
28776,2021-10-16,lhjmq,MON,Cameron Henderson,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
28776,2021-10-16,lhjmq,MON,Ben Allison,BAT,H,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,0
28776,2021-10-16,lhjmq,MON,Cameron MacLean,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28776,2021-10-16,lhjmq,MON,Joseph Henneberry,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0
28776,2021-10-16,lhjmq,MON,Jaxon Bellamy,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,2
28776,2021-10-16,lhjmq,MON,Carter Ansems,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
28776,2021-10-16,lhjmq,MON,Harijs Brants,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
28776,2021-10-16,lhjmq,MON,Logan Chisholm,BAT,H,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0
28776,2021-10-16,lhjmq,MON,Cole Huckins,BAT,H,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,9,6,0
28776,2021-10-16,lhjmq,MON,Marc-André Gaudet,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28776,2021-10-16,lhjmq,MON,Cody Van de Sande,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28776,2021-10-16,lhjmq,MON,David Doucet,BAT,H,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Anthony Hamel,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0
28776,2021-10-16,lhjmq,BAT,Etienne Morin,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Francesco Iasenza,MON,A,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Brooklyn Kalmikov,MON,A,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0
28776,2021-10-16,lhjmq,BAT,Alexis Daniel,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,3,2
28776,2021-10-16,lhjmq,BAT,Mathis Cloutier,MON,A,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,4
28776,2021-10-16,lhjmq,BAT,Francis Langlois,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,3,0
28776,2021-10-16,lhjmq,BAT,Miles Mueller,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,3,0
28776,2021-10-16,lhjmq,BAT,Vincent Labelle,MON,A,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,5,10,2
28776,2021-10-16,lhjmq,BAT,Jacob Stewart,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,9,10,0
28776,2021-10-16,lhjmq,BAT,Charles-Antoine Pilote,MON,A,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Thomas Auger,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,3,0
28776,2021-10-16,lhjmq,BAT,Nicolas Pavan,MON,A,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Ethan Dollemont,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Connor Olson,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Yoan Loshing,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
28776,2021-10-16,lhjmq,BAT,Jonas Taibel,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,7,0
28776,2021-10-16,lhjmq,BAT,Maxim Barbashev,MON,A,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2
28946,2021-10-16,lhjmq,SHE,Matej Kaslik,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,1,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Thomas Belgarde,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,14,16,0
28946,2021-10-16,lhjmq,SHE,Loris Rafanomezantsoa,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Jacob Newcombe,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0
28946,2021-10-16,lhjmq,SHE,William Rouleau,CHI,H,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,3,1,0,6,3,0
28946,2021-10-16,lhjmq,SHE,Émile Duquet,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0
28946,2021-10-16,lhjmq,SHE,Julien Hébert,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Emmanuel Vermette,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Michaël Pellerin,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Vincent N. Fredette,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Sam McKinney,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,4
28946,2021-10-16,lhjmq,SHE,Félix Lafrance,CHI,H,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,0,1,4,0
28946,2021-10-16,lhjmq,SHE,Alexis Dubé,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Etienne Tremblay-Mathieu,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2
28946,2021-10-16,lhjmq,SHE,Matteo Mann,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Fabrice Fortin,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28946,2021-10-16,lhjmq,SHE,Alex Blais,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28946,2021-10-16,lhjmq,SHE,Julien Bourget,CHI,H,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,3,0
28946,2021-10-16,lhjmq,CHI,Christophe Rondeau,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Maxime Blanchard,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Alexandre Blanchard,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Stéphane Jr Huard,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Joshua Roy,SHE,A,5,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,1,1,0,0,2
28946,2021-10-16,lhjmq,CHI,Xavier Parent,SHE,A,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,1,0,0
28946,2021-10-16,lhjmq,CHI,David Spacek,SHE,A,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,2
28946,2021-10-16,lhjmq,CHI,Justin Gill,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Julien Anctil,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,8,0
28946,2021-10-16,lhjmq,CHI,Israel Mianscum,SHE,A,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,2
28946,2021-10-16,lhjmq,CHI,Carl-Etienne Michel,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Anthony Munroe-Boucher,SHE,A,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,9,9,0
28946,2021-10-16,lhjmq,CHI,Zachary Lessard,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Jaheem Lagacé-Aurelien,SHE,A,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Hugo Primeau,SHE,A,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,4,0
28946,2021-10-16,lhjmq,CHI,Colin Ratt,SHE,A,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Ethan Gauthier,SHE,A,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0
28946,2021-10-16,lhjmq,CHI,Milo Roelens,SHE,A,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,0
29354,2021-10-16,lhjmq,RIM,Pier-Olivier Roy,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,2
29354,2021-10-16,lhjmq,RIM,William Cantin-Bolduc,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
29354,2021-10-16,lhjmq,RIM,Édouard Carrier,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Justin Larose,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0
29354,2021-10-16,lhjmq,RIM,Joey Vetrano,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
29354,2021-10-16,lhjmq,RIM,Igor Mburanumwe,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
29354,2021-10-16,lhjmq,RIM,Olivier Coulombe,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,2
29354,2021-10-16,lhjmq,RIM,Raphael Blouin,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Maxime Pellerin,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,7,2
29354,2021-10-16,lhjmq,RIM,Loick Daigle,VIC,H,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,5,11,0
29354,2021-10-16,lhjmq,RIM,Vincent Sévigny,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Jérémy Michaud,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Conor Frenette,VIC,H,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,15,5,0
29354,2021-10-16,lhjmq,RIM,Justin Gendron,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Alpha Barry,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
29354,2021-10-16,lhjmq,RIM,Alexandre Nadeau,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Egor Goriunov,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29354,2021-10-16,lhjmq,RIM,Nikita Prishchepov,VIC,H,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,7,2
29354,2021-10-16,lhjmq,VIC,Alexandre Lefebvre,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2
29354,2021-10-16,lhjmq,VIC,Luke Coughlin,RIM,A,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Maxime Coursol,RIM,A,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Simon Maltais,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Xavier Cormier,RIM,A,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,0,1,11,10,2
29354,2021-10-16,lhjmq,VIC,Luka Verreault,RIM,A,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,4,0
29354,2021-10-16,lhjmq,VIC,Maël St-Denis,RIM,A,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,5,0
29354,2021-10-16,lhjmq,VIC,Alexander Gaudio,RIM,A,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,9,2
29354,2021-10-16,lhjmq,VIC,Julien Béland,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,2,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Charles Côté,RIM,A,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Gabriel Jackson,RIM,A,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Frédéric Brunet,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Alex Drover,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,1,2
29354,2021-10-16,lhjmq,VIC,Jacob Mathieu,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,3,0
29354,2021-10-16,lhjmq,VIC,Cam Thomson,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,William Dumoulin,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Louis Robin,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0
29354,2021-10-16,lhjmq,VIC,Mathis Gauthier,RIM,A,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Peter Reynolds,SNB,H,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,8,5,0
29219,2021-10-16,lhjmq,CAP,Carter McCluskey,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Charles Savoie,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0
29219,2021-10-16,lhjmq,CAP,Riley Bezeau,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,1,0,0
29219,2021-10-16,lhjmq,CAP,Brady Burns,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0
29219,2021-10-16,lhjmq,CAP,William Villeneuve,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Josh Lawrence,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,16,4,0
29219,2021-10-16,lhjmq,CAP,Vincent Despont,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2
29219,2021-10-16,lhjmq,CAP,Nathan Drapeau,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Nico Laforge,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2
29219,2021-10-16,lhjmq,CAP,William Dufour,SNB,H,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,2
29219,2021-10-16,lhjmq,CAP,Cole Foston,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29219,2021-10-16,lhjmq,CAP,Jérémie Poirier,SNB,H,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Christopher Inniss,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Charlie DesRoches,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29219,2021-10-16,lhjmq,CAP,Cam MacDonald,SNB,H,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,3,0,1,3,0
29219,2021-10-16,lhjmq,CAP,Olivier Picard,SNB,H,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0
29219,2021-10-16,lhjmq,CAP,Evgeny Sapelnikov,SNB,H,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29219,2021-10-16,lhjmq,SNB,François-James Buteau,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Emile Perron,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Jérémy Langlois,CAP,A,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Connor Trenholm,CAP,A,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,3,2,2,0,8,16,0
29219,2021-10-16,lhjmq,SNB,Émile Hegarty-Aubin,CAP,A,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Jack Campbell,CAP,A,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
29219,2021-10-16,lhjmq,SNB,Kiefer Lyons,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2
29219,2021-10-16,lhjmq,SNB,Jacob Squires,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Matthew MacDonald,CAP,A,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Romain Rodzinski,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2
29219,2021-10-16,lhjmq,SNB,Cam Squires,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Sean Larochelle,CAP,A,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Logan Camp,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
29219,2021-10-16,lhjmq,SNB,Dawson Stairs,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Ivan Ivan,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,12,14,0
29219,2021-10-16,lhjmq,SNB,Conor Shortall,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Kian Bell,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29219,2021-10-16,lhjmq,SNB,Nicholas Girouard,CAP,A,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,0,0,0,0
28913,2021-10-16,lhjmq,SHA,William Trudeau,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,7
28913,2021-10-16,lhjmq,SHA,Noah Laaouan,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,2
28913,2021-10-16,lhjmq,SHA,Oscar Plandowski,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28913,2021-10-16,lhjmq,SHA,Mathis Aguilar,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
28913,2021-10-16,lhjmq,SHA,Brett Budgell,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,2
28913,2021-10-16,lhjmq,SHA,Jakub Brabenec,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0
28913,2021-10-16,lhjmq,SHA,Keiran Gallant,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,6
28913,2021-10-16,lhjmq,SHA,Ryan Maynard,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
28913,2021-10-16,lhjmq,SHA,Ben Boyd,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28913,2021-10-16,lhjmq,SHA,Patrick Guay,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,4,0
28913,2021-10-16,lhjmq,SHA,Sam Oliver,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2
28913,2021-10-16,lhjmq,SHA,Patrick LeBlanc,CHA,H,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
